subject_id,time,Alistipes_putredinis,Bacteroides_caccae,Bacteroides_dorei,Bacteroides_fragilis,Bacteroides_ovatus,Bacteroides_stercoris,Bacteroides_uniformis,Bacteroides_vulgatus,Eubacterium_rectale,Faecalibacterium_prausnitzii,Parabacteroides_distasonis,Prevotella_copri,others
C3028,36,0,0,0,0.000577022355995345,0.0187030397035339,0.13953184516192,0.0730293349576795,0.386091664614795,0.00156971958455606,0.0107115282219842,0.0338801355318861,0,0.335905709867649
C3028,34,0.000186425115470323,0,0.000664222745114437,0.000707882502778185,0.0229416653368888,0.0328317278123622,0.0838779785614192,0.391835563824263,0.0579590457124837,0.0255852329171206,0.0436027745058581,0,0.339807480966242
C3032,2,0.0858000606703053,0,0.024061408115315,0,0.025475167799969,0.0693443944649067,0.228786141482454,0.0798671121293728,0.00281941494908526,0.0375249018570099,0.05858962365432,0,0.387731774877262
C3032,4,0.0507954611515994,0,0.00534762347494604,0,0.0343943344075264,0.169550367484596,0.229441778723823,0.0807037150113158,0.0113259813377423,0.0555833917045521,0.0256384483324261,0,0.337218898371473
C3032,10,0.0523533566917705,0,0.00753538030089509,0,0.178413811834886,0.00981626693080879,0.25750714032182,0.0954814527348098,0.0418481848847583,0.0348293075255904,0.0187940198518267,0,0.303421078922834
C3032,16,0.0761731285003873,0,0.0054982901108064,0.000176228563006433,0.0137700503611351,0.0585972801682105,0.279941381679147,0.0501778245759096,0.000352046576069927,0.0113914266292341,0.0592862856099474,0,0.444636057226146
C3032,24,0.077023866961438,0,0.00282991359769494,0,0.0626132144713736,0.0118864653087377,0.203664394204672,0.131829291337883,0.00376284881672161,0.0163459097956582,0.0296136484675451,0,0.460430447038277
C3032,26,0.0495073162580619,0,0.00897988458429502,0,0.0379738523611641,0.00676313454292602,0.338798871277411,0.100158575248662,0.00277944948275326,0.0162071220340354,0.0653976728583196,0,0.373434121352372
C3032,38,0.0590693492176701,0,0.00524268304275712,0,0.0627425414904189,0.0206979127653197,0.31414531217615,0.0481029649111233,0.00249391844403592,0.037337403114567,0.031372673282139,0,0.418795241555819
C3034,0,0,0.00725786864110095,0,0,0.0101296688748727,0.021706782025531,0.0182198357739143,0.132654794457014,0.0368492603398031,0.309629089734425,0.00510546784255028,0,0.458447232310789
C3034,4,0,0.0299640770108098,0.00111788463126037,0,0.0752547350298837,0.057949965094909,0.0887346724171235,0.384811596665462,0.00212366020154384,0.0953518120591279,0.029477569772111,0,0.235214027117769
C3034,2,0,0.0256719665685814,0,0,0.0651954043406141,0.0925511541378748,0.0548090970519411,0.406793772131636,0.00465369303429688,0.0878869645828213,0.0129284838734584,0,0.249509464278776
C3034,10,0,0.072581122899889,0,0,0.105556021653823,0.0901646549765212,0,0.375437944428457,0.0136829411141473,0.061028601694172,0.0777082038407099,0,0.203840509392281
C3034,8,0,0.0388889523934432,0.000120224148348778,0,0.0926072877692835,0.0796503532825203,0.00326400039787274,0.447838060980014,0.00467881502105978,0.0794476066370147,0.0599722973080018,0,0.193532402062441
C3034,26,0,0.0239034026473962,0,0,0.0463178196560784,0.14179740243444,0,0.307435064631468,0.0296337199896598,0.0800650773897496,0.0951023342054358,0,0.275745179045772
C3034,34,0,0.0121198106823201,4.85911741658204e-05,0,0.100779408494889,0.151630021748844,0,0.33268023158493,0.0209416848327953,0.0702124282888724,0.0557450880737762,0,0.255842735119408
C3034,36,0,0.0112466633025847,0,8.40853267392242e-05,0.0665200223919827,0.1717509023369,0.000149808344655921,0.314370954961471,0.0227588275294557,0.201977369808973,0.0696144226202774,0,0.141526943376961
C3034,38,0,0.0255192351730621,0,2.77482423318037e-05,0.131812587354872,0.185678125877614,0,0.357372763890613,0.0169064043654795,0.0366278831618075,0.0443473831933673,0,0.201707868740853
C3035,4,0,0.0311002461822955,0,0,0.0833793028881556,0.34920847795976,0.0963809143634166,0.121358049596265,0.126563082061478,0.0628915264393665,0.0277944885813426,0,0.101323911927921
C3035,6,0,0.0151147935140044,0,0,0.0467072080219696,0.310601503695699,0.0524715584290705,0.0941240521417857,0.0503387318344384,0.269119720830578,0.015287198762071,0,0.146235232770383
C3035,8,1.31655778150962e-05,0.00857840250730201,0.00058977674368564,0.000736758077261988,0.0323993555861084,0.226857614173074,0.0313300638129385,0.0668453413860041,0.0570147690011945,0.232750444518249,0.0100067648441633,0,0.332877543772203
C3035,16,0,0.0219064976183568,0.00194565177588048,0,0.0598080601227581,0.309950508018152,0.0717438247696524,0.155759294887143,0.0528604788074601,0.171593461537378,0.0178468593577028,0,0.136585363105516
C3035,24,0,0.021967978837033,0,0,0.0901729452718146,0.420572130630406,0.0595672217518111,0.144427952383324,0.0346687475441771,0.0996080645072028,0.00969611440398909,0,0.119318844670242
C3035,26,0,0.0191372415204933,0,0,0.0349059180469291,0.329951183996856,0.0632420469042005,0.130728637732932,0.0448949495702403,0.17939144750213,0.0189259803610528,0,0.178822594365166
C3035,34,0,0.00393349347287849,0,0,0.031984125450063,0.200649790805272,0.0367741443751131,0.0630523101037275,0.0726395964061734,0.281928993282222,0.040185859104144,0,0.268851687000406
C3035,36,0,0.00565433439537164,0,0,0.00880329471744663,0.154684801819637,0.0297307379482923,0.0535364893544557,0.0562948991625905,0.460205913434447,0.00880446914490791,0,0.222285060022852
C3035,38,0,0.025274644541121,0.000535731935299904,0,0.0302653659557577,0.337219257385474,0.0597441531170074,0.0906371119101518,0.0619784132165534,0.170982314397901,0.0145161367046672,0,0.208846870836066
C3037,2,0.000285916066771659,0.0888464412556569,0.0746962479545793,0,0.00155117222084729,0.000323044124444843,0.165846630298517,0.321496755097827,0.000265400563205614,0.014433307250289,0.0163994930969334,0.00272275758790918,0.313132834483019
C3037,4,0,0.0190347648204478,0.058689274405505,0,0.00954719331803507,0,0.221024272781411,0.196352845506171,0.00475273902721006,0.0314538089486943,0.0318742627927559,0,0.427270838399771
C3037,6,0,0.0295252476937203,0.0611993375605113,0,0.001321293567735,9.91495969118205e-06,0.181662692670702,0.169393480883958,0.00149054894024104,0.0444675927038716,0.080210421483935,0,0.430719469535635
C3037,16,0,0.0349164187781619,0.0186079925962544,0,0.00578167552956847,0,0.144675426938727,0.261215600280961,0.00281541590753,0.0247700783687113,0.0161713864677984,0,0.491046005132287
C3037,34,0,0.0317143457734333,0.0102762316295226,0,0.000825720374242527,0,0.120368179440153,0.361683933290438,0.00698055379993955,0.0854472011701157,0.00956306855820298,0,0.373140765963952
C3037,38,0,0.0163132065226416,0.0249258777081721,0,0.0419474450492671,0,0.144454988326702,0.157280810794535,0.0010702940822811,0.0191191396672255,0.0241395881963739,0,0.570748649652802
E5001,24,0,0,0,0,0.0144093524627282,0,0,0.744339729444728,0.0540127444846441,0.0802406882613768,0.0146290746107208,0,0.0923684107358022
E5001,36,0,0,0,0,0.0559141707608403,0,0,0.537989310746776,0.0633413856747526,0.0498768147769465,0.0521924129583094,0,0.240685905082375
E5001,0,0,0,1.52150735733892e-05,0,0.0829113402648003,0,0,0.492660578835452,0.0300526731833227,0.149994499550705,0.0667922711029817,0,0.177573421989165
E5001,2,0,3.71025452346031e-05,0,0,0.0224674412664709,0,0.000665445649571561,0.573321229836367,0.0386160490609656,0.146829572508674,0.0465204913057036,0,0.171542667827013
E5001,6,0,0,0,0,0.0785088211787552,0,0.000196453194200838,0.428642855698874,0.0695226137341899,0.217768215654567,0.0140289397672305,0,0.191332100772182
E5001,4,3.02001419406671e-05,0,0,0,0.0264081241181834,9.07004262920036e-05,0.00182410857331029,0.738666971734767,0.0101756478255448,0.0727795420638477,0.0338456590745976,0,0.116179046041516
E5009,2,0.072049390851836,0.0432291137218455,0.271114373833545,0.0201527414797125,0.00182857119965307,0.32815261528847,0.0598173531987727,0,0.0155484636967324,0.0568416435107405,0,0,0.131265733218693
E5009,4,0.040235233253155,0.011559548497588,0.213348363926416,0.000144453062464988,0.00140228586209948,0.333632517015029,0.302614750589725,0.000145854547478508,0.00248463271682675,0.0157396777625572,0,0,0.0786926827666595
E5009,26,0.0382121017858364,0.0841366969179858,0.270859904958055,0.00243358032387805,0.00190777923822361,0.350902111098462,0.084335267493946,5.94595592808762e-05,0.0119335132543069,0.0111012823580241,0.0163074436671409,0,0.127810859344861
E5009,34,0.0245855573015851,0.0823501366789039,0.232217341701497,0.0122054155251538,0.00371787601881192,0.440059564300118,0.0887484263792655,3.88392648625004e-05,0,0.0124110114259064,0.0204499322027845,0,0.0832158992011117
E5009,36,0.0389620708880213,0.0899759709352606,0.202069039397876,0.00503091123455312,0.000629991422751913,0.381497508665676,0.0797522925616925,0,0,0.0308281275765063,0.0168565272574161,0,0.154397560060246
E5009,38,0.0420222095570665,0.0733810464785993,0.205784206605363,0.00379054886272287,0.00103720672376621,0.461007100735227,0.0753493261939483,0,0,0.0315756033109635,0.00272461036752741,0,0.103328141164817
H4004,2,0,0,0,0,0,0,0.818797060961829,0.000180244189064366,0,0,0,0,0.181022694849107
H4004,4,0,0,0,0.000178922416626677,0,6.63420196480938e-06,0.882478228257961,0.000157512037558429,0,4.89523690433662e-05,0,0,0.117129750716846
H4004,6,0,0,0,0,0.000274275288702065,0.0136542253591497,0.32540967464185,0.0171023913890675,0,0,0.000999881754562442,0,0.642559551566669
H4004,10,0,0,0,0,0.0580986423798002,0.255557863304237,0.102860785234865,0.319283470891816,0,0.00759897127128926,0.0465875521677407,0,0.210012714750252
H4004,16,0,0,0,0.0825736451890321,0.0374347135573121,0.187527853730746,0.139650912251278,0.312448977569797,0,0.00766278463347768,0.0273762954080238,0,0.205324817660334
H4004,34,0,0,0,0,0,0,0,0.60074855786415,0,0,0.241229695918665,0,0.158021746217186
H4004,24,0,0,0,0,0,0,0,0.945006911563384,0,0,0,0,0.0549930884366158
H4004,26,0,0,0,0,0,0,0,0.771076585345023,0,0,0,0,0.228923414654977
H4004,36,0,0,0,0,0,0,0,0.724157164500479,0,0,0.0777259489567069,0,0.198116886542814
H4004,38,0,0,0,0,0,0,0,0.913772722449249,0,0,0.0485744347293328,0,0.0376528428214179
H4006,10,0,0,0,0.0312051326618054,0.00423945819657553,0,0.26122350401785,0,0.0151167561318696,0.115614338954551,0.380806884509046,0,0.191793925528303
H4006,8,0,0,0,0.303760592497457,0.00033210154158806,0,1.60743211910203e-05,0,0.0123962334327077,0.219943420411335,0.22876013503643,0,0.234791442759292
H4006,6,0,0,0,0.0900999109758866,0,0,0,6.54664283552286e-06,0.0194049654035499,0.411482075036188,0.113557759751097,0,0.365448742190443
H4006,4,0,0,0,0.283150824120974,0,0,0,8.26600775987375e-06,0.00992779324298375,0.209725360832434,0.297486201065764,0,0.199701554730085
H4006,16,0,0,0,0,0,0,0,0,0,0,0,0,1
H4006,24,0,0,0,0.824481896540504,0,0,0,0,0.00817281362292461,0.0780669952652568,8.7506144953829e-05,0,0.0891907884263612
H4006,26,0,0,0,0.588795221106427,0,0,0,0,0.0182806815740927,0.112738117923631,0,0,0.280185979395849
H4006,36,0,0.000515530500370488,0,0.0321132235301907,0.0010648989100317,0,0.102815177863261,0.00847781055526962,0.0161574445443286,0.395501150436535,0.0177277121058106,0,0.425627051554202
H4006,38,0,0,0,0.115150573687877,0,0,0.33561733146533,0,0.0341968455575209,0.1051761949352,0.063622646609096,0,0.346236407744976
H4007,10,0.0635499774260579,0.207133666073273,0,0.014368722138654,0.00499971012835556,0,0.0654099621124243,0.373695414891432,0.016183949441579,0.114506408666551,0.0122942624739178,0,0.127857926647755
H4007,6,0.0206072419916706,0.106674068443902,0,0.0251921574732788,0.00557370277216553,0,0.0589125426318595,0.442518074183022,0.0231688400693485,0.163873462110748,0.0554498310073543,0,0.0980300793166504
H4007,0,0.110474522318834,0.0656054634891408,0,0.0531289419858879,0.0106772755597952,0,0.0990134198184106,0.417741194067437,0.00186185192913083,0.0992094516807503,0.0286733410991467,0,0.113614538051467
H4007,24,0.0443853563334741,0.170848320656589,0,0.00539799152750505,0.00916629483308472,0,0.085504221868464,0.379200312470472,0.00240755772923027,0.0783885646068072,0.0861344935676715,0,0.138566886406703
H4007,26,0.0828956012806477,0.216013839063356,0,0.000294067088919924,0.0091144788468808,0,0.0432671844141841,0.422266531843393,0.0185236251237953,0.0756947097340709,0.021912150483905,0,0.110017812120847
H4007,34,0.079727472963624,0.0903094468928529,0,0.0121915700560924,0.0208203296473242,0.00501358631566197,0.107805247425996,0.411930591362561,0.0224851410337295,0.0483678542463845,0.0358630241845893,1.7216566167084e-05,0.165468519305017
H4007,16,0.0622032750608941,0.184262724590267,0,0.0140824031873602,0.00901692170564125,0,0.0406597007697203,0.477918089315052,0.031749374378674,0.0334110190101323,0.0378483495308454,0,0.108848142451414
H4007,38,0.0705866610915326,0.146134997973876,0,1.21097035054189e-05,0.0522850960474628,0,0.0459203960133255,0.256127534993791,0.0132403094599703,0.0673473654439302,0.0473365307620997,0,0.301008998510506
H4008,36,0.0653776375954432,0.0489997112229657,0,0.00356151662251511,0.0224169936366848,0.0761724077050763,0.0632261384698905,0.176112908814393,0.0332715832777055,0.0360613578051663,0.0130488742605474,0,0.461750870589612
H4008,2,0,0.0386020955581969,0.0163873248737176,1.97899918376381e-05,0.0218426986440625,0.0156331848276191,0.0937775015256468,0.315520826139267,0.000440428287733557,0.0465779671154956,0.0203794508802306,0,0.430818732156192
H4008,4,0,0.0195120696166533,0.000807591729811457,3.18544399116529e-05,0.0151356575435347,0.0116076762257553,0.114109546397881,0.151046811426718,0.00116350383728589,0.144357481142835,0.00854822062834312,0,0.53367958701127
H4008,6,0,0.0168787876956535,0,0,0.0096364624910156,0.0126804772311574,0.0506438652797891,0.0515994570913123,0.00251146324644474,0.176199314091181,0.0106766623661041,0,0.669173510507342
H4008,10,0,0.0355342854706469,0.000994471569701027,0.00176267262624924,0.0123017705667654,0.00466693487039681,0.0290370290006189,0.118111202669992,0.00941249452264943,0.139532075955972,0.0122821407554565,0.000175085252481588,0.63618983673907
H4008,0,0.00140409785219053,0.0803551162975262,0.0294502002356972,0.0176100897949564,0.059123076782755,0.00887434293976134,0.12798226641082,0.20136742545402,0.00190375665630761,0.0016792980957506,0.0242212907698677,0,0.446029038710348
H4008,24,0,0.0289118830853372,0,0,0.00887487582637679,0.0162882778580593,0.0593581566816169,0.276058636787557,0.0386458596116233,0.216101145207665,0.0167969732271085,0,0.338964191714656
H4008,26,0.0025397388115442,0.0391255325962222,0.000363535959681797,0,0.0208237127307967,0.049032037884738,0.0743577414411143,0.309811741309175,0.0143965653972718,0.0936461012522841,0.0183643809351557,0,0.377538911682017
H4008,34,0.0370508855401914,0.018694977231577,0,0.020067217376715,0.0133028074244146,0.0268468889447366,0.308213349756974,0.0755653801091145,0.00074520863080515,0.0200036607796657,0.0252189163309028,0,0.454290707874903
H4008,16,0,0.0978237115535139,0.00211118845675131,6.34559493411007e-05,0.0162070303979059,0.0147803241245685,0.0328234669523822,0.393579561129432,0.0104152966330053,0.0497947756406144,0.0366739298499994,0,0.345727259312486
H4008,38,0.107514175715001,0.0409684999020834,0.000102910832908826,0.000173233235396524,0.0249074483531391,0.123855810623082,0.0269239962132849,0.319091684774433,0.00633234569201633,0.050206462336199,0.0151577567577357,0,0.284765675564721
H4014,0,0.0602417993735263,0.0364212107620895,3.46239667097565e-05,0.00914633109038076,0,0,0.0362565968163162,0.145780609337784,0.0462366049779657,0.171109441955722,0,0,0.494772781719506
H4014,4,0.00975572122184325,0.0204830955342943,0,0.218039630642559,0.00400479886442469,0,0.106045506317335,0.27844298722129,0.00050670410880709,0.0230056386862175,0,0,0.339715917403229
H4014,10,0.0814235256040415,0.0554313978944237,0,0.0371494307867667,0.000698173250697067,0,0.0702043056362463,0.166730526836348,0.186713399176988,0.0945556357437364,0.000924933811245957,0,0.306168671259506
H4014,16,0.0526793439350138,0.0259959361540065,0,0.0210160297039098,0.00146922736975602,0,0.0872847237866587,0.271038447256964,0.10072111300192,0.138575583663813,0,0,0.301219595127959
H4014,36,0.0856377682041416,0.0124487234051613,0,0.00676787181069262,0.000606468469823885,0,0.138621335564824,0.244471069669662,0.0010992874654464,0.138715012740704,0,0,0.371632462669544
H4014,38,0.0179839341980254,0.00305100300216284,0,0.134907092134864,0.000980019146149274,0,0.0657470043190384,0.161293343889241,0.07123398600277,0.00779724215859065,0,0,0.537006375149158
H4015,0,0,0.00871563133303606,0.00139967899331405,0.0309140648837797,0.0210109274028951,0.0153849377935488,0.0505702345763326,0.350364950329394,0.000686854438297961,0.188834634630038,0.0258633284003481,0.00214819992497745,0.304106557294038
H4015,2,0,0.0217755818283234,0,0.0112530326136582,0.00659690256195402,0,0.20968862744194,0.306427462086378,0,0.0687485309896657,0.0169511639573397,0,0.358558698520741
H4015,4,0,0.0377184098630118,0,0.0129782084267395,0.00260347597512624,0,0.0442852762653539,0.158478179708049,0.0576961655480455,0.413943705454355,0.0147294150340654,0,0.257567163725253
H4015,6,0,0.0611672919753212,0,0.0372079806040816,0.00761462608801581,0,0.0671396588280532,0.262022940417654,0.00821293059046694,0.239249886762347,0.0246853180912964,0,0.292699366642764
H4015,8,0,0.0672218956115467,0,0.0250108768602744,0.00490861677192182,0,0.0887686400186869,0.291794840361238,0.0548769439346258,0.194412720987671,0.0206926442605071,0,0.252312821193529
H4015,16,0,0,0,0,0,0,0,0.0665966036257868,0,0,0,0,0.933403396374213
H4015,24,0,0.179649983535487,0,0.492545657864502,0,0,0,0,0,0,0,0,0.327804358600011
H4015,26,0,0.0469672969278159,0,0.209297747745592,0,0,0,0,0,0,0,0,0.743734955326592
H4015,34,0.00579412859338493,0.0531177632621836,0.00254502715499714,0.14073915092389,0.000201917907824637,0.000106612655331408,0.00611687417725183,0.0138125848593661,0.0551287579345661,0.16066505620533,0.000617168815862929,0,0.561154957510011
H4015,36,0,0.0395552943773678,0,0.234767000521849,0.0011337692328236,0,0,0,0.19726193460939,0.114783345483399,0,0,0.412498655775171
H4015,38,0,0.00918745028269194,0,0.144393161061187,0,0,0,0,0.394320268450977,0.198643555691925,0,0,0.253455564513219
H4016,0,0.0754652,0.0779531,0,0,0.0387247,0.3568637,0.1536025,0.1746145,0,0.0091288,0.0475095,0,0.066138
H4016,2,0.0628212220920566,0.0247755809684258,0,0,0.0218262451967374,0.199565017742434,0.186584278812823,0.148793744578979,0.00357149645701549,0.020622740928449,0.203598607816675,0,0.127841065406405
H4016,8,0.101865692576002,0.125576150353078,0,0.000436728693075135,0.0110674271299624,0.136360058855867,0.0863897758082706,0.18946404778794,9.20060447971432e-05,0.0796921357733203,0.0303676951575718,0.00469810866573934,0.233990173154376
H4016,10,0,0.0141605737466601,0,0,0.0671141000030615,0.530396198714269,0.0145223570260694,0.236610967115941,0,0.07826344826289,0.0360687724401182,0,0.0228635826909913
H4016,24,0,0.111000155278136,0,2.32116801174351e-05,0.0444455650083122,0.267556134246753,0.0889377534775499,0.418355616546246,0.000236619066714371,0.00654109147723134,0.021600169205144,0,0.0413036840137957
H4016,26,0,0.096281437663495,0,0,0.0361358115672921,0.215742932066484,0.0292277375774857,0.439007246064132,0.0126818386463495,0.0436067352545043,0.0598851254002495,0,0.0674311357600078
H4016,34,0,0.0564332112866423,0,0,0.0530020106004021,0.443950888790178,0.0813085162617033,0.296797659359532,0.00800310160062032,0.00735290147058029,0.0375140075028015,0,0.0156377031275406
H4016,38,0,0.108600314549102,0,0,0.0207345571314595,0.206729204812143,0.0384196114648974,0.462505588886746,0,0.0315513988907205,0.0345417473199618,0,0.0969175769449701
H4018,0,0,0,0,0.66042813919279,0.0209701424114643,0.0958888712843894,0,0.0603296366565356,0.00299840594385094,0,0,0,0.15938480451097
H4018,4,0,0,0,0.0427853613700797,0.0865278950357773,0.432148576524033,0,0.216470891131211,0.00592652015917769,0,0,0,0.216140755779721
H4018,6,0,0,0,0.0357332523402364,0.0589344221899673,0.47448792726761,0,0.238504328369729,0.0176931842442062,0.000540299703231631,0,0,0.174106585885019
H4018,8,0,0,0,0.0179534403005029,0.0341954565905536,0.548509894276387,0,0.299928108583259,0.017620802397875,0.000368163310399598,0,0,0.0814241345410237
H4018,10,0,0,0,0.0772465687903756,0.0938013308278243,0.409454875378723,0,0.294292001922833,0.000859982431501096,0.00325069349865309,0,0,0.12109454715009
H4018,24,0,0,0,0,0.156499232564194,0.468161906840671,0.000237049770908329,0.21394839847225,0.0044338569054702,0,0,0,0.156719555446506
H4018,26,0,0,0,0,0.0603769545756552,0.14570909851472,0,0.463784842271881,0.00797800530990104,0,0,0,0.322151099327843
H4018,34,0,0,0,0,0.0927011314293895,0.437029472541411,0,0.349391607851728,7.22836192367994e-05,0,0,0,0.120805504558235
H4018,36,0,0,0,0,0.158095595878084,0.494959985013256,0,0.229666126537844,0.00826729222474376,0,0,6.20099595219453e-05,0.10894899038655
H4018,38,0,0,0,0,0.122238026381326,0.300194536933746,0,0.416055947056812,0.00469794836039661,0,0,0,0.156813541267719
H4019,0,0,0,0,0,0,0.121661758234126,0,0.321492558216591,0.0469046132054579,0.230867503064331,0,0,0.279073567279495
H4019,2,0.00588850418529197,0,0,0,0.0334635833125037,0.200042932641876,0.103916794070776,0.0881267600810758,0.00565834981647053,0.215790220349513,0.00098537751023756,0,0.346127478032255
H4019,4,0.00815067328005417,0,0,0,0.00863743854418324,0.333850999340505,0.0846855288992129,0.0926992961753469,0.0690202139043707,0.138029219742621,0.00372453464528461,0,0.261202095468422
H4019,10,0.0116046777649354,0,0,0,0.014711103863446,0.458421142538749,0.0684958011076407,0.10163141032043,0.0764461054449806,0.0800059743549918,0.00233906134058683,0.000313623824916817,0.186031099439323
H4019,16,0.0139450835106558,0,0,0,0.0299079459982438,0.141398957315012,0.076394706740596,0.104240535276367,0.176816338026537,0.10133283754845,0.0121488709998215,0.000182014521609784,0.343632710062708
H4019,38,0.019756063866565,0,0,0,0.00457683807214485,0.115323375288351,0.121520176919907,0.200979721703502,0.0427985620790151,0.287882484713899,0.00273968805334723,4.18106844283036e-05,0.204381278618841
H4019,24,0.00611126202946849,0,0,0,0.0199962501141019,0.0855761877204715,0.0660773289591239,0.0728030156008184,0.131231432065206,0.305361471138754,0.0042928632395135,9.02953237870867e-05,0.308459893808754
H4019,36,0.0246170630073209,0.000106416014292204,0,0,0.0132199841214672,0.0581640307554263,0.0745781291236886,0.116882470428711,0.0448170445125008,0.420076508430664,0.00897336430035718,0,0.238564989305572
H4020,2,0,0,0,0.0502591816433024,0.0355352255615535,0.412426255168767,0.128047825059824,0,0.00103254816817116,0.000883692488674112,0.204360366542547,0,0.167454905367161
H4020,4,5.13768854487489e-05,0.000358833863339697,0,0.129354429828676,0.0318028953438768,0.376520682916442,0.140844955719861,0.00197142459858918,0.000376328145273321,0.00439267343494294,0.0738048565132066,0.00129256602608438,0.23922897672426
H4020,6,0,0,0,0.130166044666522,0.0554938938882649,0.195350287418794,0.261470216544417,0,0.000693681204884488,0.00974326866640592,0.0610596110946817,0,0.286022996516029
H4020,8,0,0,0,0.429589412928135,0.0077350426144438,0.163294996930051,0.0427492958064452,0,0.000143821984062065,0.00148518623485535,0.0534174199767224,0,0.301584823525285
H4020,10,0,0,0,0.265905532431225,0.0315775875891624,0.228592697514485,0.139485405031548,0.000307315403418067,0.00304872562625441,0.0183111525735026,0.0829104186154521,0,0.229861165214952
H4020,16,0,0,0.000282886422502784,0.116251204344399,0.039601396413869,0.234938375104794,0.220657315531976,0,0.0360900411666813,0.0299778525757329,0.0745407725321889,0,0.247660155907857
H4020,0,0,0,0,0.190186563252593,0.0612115021990877,0.261136588939571,0.0513669467119617,0,0.00271888473961234,0.0294635792097582,0.0989793193546646,0,0.304936615592751
H4020,38,0,0,0,0.222997785700882,0.0423642209295052,0.168483793081879,0.120545843497842,0,0.0341930818790267,0.102896303246388,0.0479779821104648,0.000910139488334272,0.259630850065678
H4020,24,0,0,0,0.0808142759572235,0.0164182472052492,0.0986330435827816,0.135739958938848,0.000201995199176129,0.00106437107220946,0.0972164287391394,0.137907511053456,0.0128447759080744,0.419159392343842
